--------------------------------------------------------------------------
| Results file:                                                          |
| - List of particles positions at each delta T step.                    |
--------------------------------------------------------------------------
[1.2704641819000244,1.2019102573394775,-0.318403035402298;1.1166250705718994,0.17046865820884705,1.5695809125900269;1.1498197317123413,1.2796255350112915,1.1936511993408203;1.8137497901916504,1.7877815961837769,1.0257484912872314;0.5074338316917419,1.159646987915039,0.46279263496398926;-0.8302723169326782,2.3213658332824707,1.1683987379074097;-0.4088423550128937,1.440632939338684,-0.31395983695983887;-0.015309725888073444,1.1800730228424072,2.149670124053955;1.6308293342590332,0.6697744727134705,1.394461750984192;0.22334171831607819,1.2808618545532227,-0.2519366443157196;0.6885073781013489,0.8341054916381836,1.93233060836792;0.8804910778999329,0.8177140951156616,0.7201209664344788;1.4975944757461548,-0.16836358606815338,0.423979252576828;1.8365360498428345,0.48605144023895264,-0.5664954781532288;-0.504115641117096,2.2083232402801514,1.1143907308578491;0.3585381805896759,1.0089296102523804,0.3280860483646393]
[1.269866943359375,1.2046973705291748,-0.32038387656211853;1.117142677307129,0.1681692898273468,1.569342017173767;1.150138258934021,1.2787894010543823,1.1925363540649414;1.8139488697052002,1.788577914237976,1.0257484912872314;0.5088273882865906,1.1604433059692383,0.46084046363830566;-0.8316904306411743,2.3247900009155273,1.1704293489456177;-0.41107890009880066,1.4402347803115845,-0.3151543140411377;-0.017952557653188705,1.1805508136749268,2.1504664421081543;1.6322228908538818,0.6698740124702454,1.3935061693191528;0.22128622233867645,1.2809813022613525,-0.25351932644844055;0.6866161227226257,0.8333688974380493,1.9319324493408203;0.8812873959541321,0.8189284801483154,0.7189463973045349;1.498470425605774,-0.1685728132724762,0.423471599817276;1.837969422340393,0.4854840636253357,-0.5678492188453674;-0.5053897500038147,2.2099955081939697,1.115625023841858;0.35808029770851135,1.00936758518219,0.3272399604320526]
[1.2692714929580688,1.2074761390686035,-0.32235878705978394;1.1176587343215942,0.16587504744529724,1.5691038370132446;1.1504558324813843,1.2779557704925537,1.19142484664917;1.8141473531723022,1.7893718481063843,1.0257484912872314;0.5102167725563049,1.1612372398376465,0.45888540148735046;-0.8330996632575989,2.3282039165496826,1.1724538803100586;-0.41331183910369873,1.4398378133773804,-0.31634521484375;-0.020590495318174362,1.1810271739959717,2.1512603759765625;1.6336122751235962,0.6699732542037964,1.392553448677063;0.21923427283763885,1.2811003923416138,-0.25510281324386597;0.6847305297851562,0.8326345086097717,1.9315354824066162;0.8820813298225403,0.8201392292976379,0.7177753448486328;1.499343752861023,-0.16878122091293335,0.4229607880115509;1.8393985033035278,0.48491838574409485,-0.5691989064216614;-0.5066600441932678,2.211662769317627,1.1168556213378906;0.35762378573417664,1.0098042488098145,0.3263964056968689]
[1.2686760425567627,1.2102549076080322,-0.32433369755744934;1.1181747913360596,0.163577601313591,1.5688656568527222;1.1507734060287476,1.277122139930725,1.1903133392333984;1.8143458366394043,1.7901657819747925,1.0257484912872314;0.511590301990509,1.1620311737060547,0.45692625641822815;-0.8345071077346802,2.331617832183838,1.1744784116744995;-0.4155540466308594,1.4394408464431763,-0.3175434172153473;-0.023231415078043938,1.1815035343170166,2.1520543098449707;1.6350016593933105,0.6700695753097534,1.3916007280349731;0.21717996895313263,1.281219482421875,-0.2566906809806824;0.6828522682189941,0.8319001197814941,1.931138515472412;0.8828752636909485,0.8213499784469604,0.7166042923927307;1.500217080116272,-0.1689896285533905,0.42244473099708557;1.8408275842666626,0.484352707862854,-0.5705485939979553;-0.507930338382721,2.213330030441284,1.1180862188339233;0.3571672737598419,1.010240912437439,0.3255528509616852]
[1.2680788040161133,1.2130420207977295,-0.3263145387172699;1.118692398071289,0.16127325594425201,1.5686267614364624;1.1510919332504272,1.276286005973816,1.1891984939575195;1.814544916152954,1.7909621000289917,1.0257484912872314;0.5129639506340027,1.162827491760254,0.4549553692340851;-0.8359006643295288,2.3350419998168945,1.1765090227127075;-0.41780391335487366,1.4390426874160767,-0.3187478482723236;-0.02588316611945629,1.1819813251495361,2.15285062789917;1.6363952159881592,0.6701492071151733,1.390645146369934;0.21511949598789215,1.2813389301300049,-0.2582833170890808;0.680980920791626,0.8311635255813599,1.9307403564453125;0.8836715817451477,0.8225643634796143,0.7154297232627869;1.5010930299758911,-0.1691986620426178,0.4219271242618561;1.8422609567642212,0.48378533124923706,-0.571902334690094;-0.5092044472694397,2.2150022983551025,1.1193205118179321;0.35670939087867737,1.0106788873672485,0.3247067630290985]
[1.2674833536148071,1.2158207893371582,-0.3282894492149353;1.1192084550857544,0.15897580981254578,1.56838858127594;1.1514095067977905,1.2754523754119873,1.188086986541748;1.8147433996200562,1.7917560338974,1.0257484912872314;0.5143334865570068,1.1636075973510742,0.452984482049942;-0.8372900485992432,2.33845591545105,1.1785335540771484;-0.42005670070648193,1.4386729001998901,-0.319948673248291;-0.028529882431030273,1.182457685470581,2.153644561767578;1.6377846002578735,0.6702286005020142,1.3896924257278442;0.21306519210338593,1.2814580202102661,-0.2598711848258972;0.6791151762008667,0.8304291367530823,1.9303433895111084;0.8844655156135559,0.8237751126289368,0.7142586708068848;1.5019663572311401,-0.16940544545650482,0.42141106724739075;1.843690037727356,0.4832196533679962,-0.5732520222663879;-0.5104747414588928,2.2166695594787598,1.1205511093139648;0.35625287890434265,1.011115550994873,0.32387271523475647]
[1.266887903213501,1.2185927629470825,-0.3302643597126007;1.1197245121002197,0.1566779613494873,1.5681504011154175;1.1517270803451538,1.2746187448501587,1.1869754791259766;1.8149418830871582,1.792549967765808,1.0257484912872314;0.5156956911087036,1.164361834526062,0.4510095715522766;-0.8386717438697815,2.341869831085205,1.1805580854415894;-0.4223105013370514,1.4383156299591064,-0.3211494982242584;-0.031179459765553474,1.1829428672790527,2.1544384956359863;1.639173984527588,0.670307993888855,1.3887397050857544;0.2110108882188797,1.2815771102905273,-0.2614590525627136;0.6772494316101074,0.8296947479248047,1.9299464225769043;0.8852594494819641,0.8249858617782593,0.7130876183509827;1.5028396844863892,-0.16960889101028442,0.4208950102329254;1.8451191186904907,0.48265212774276733,-0.5746017098426819;-0.511745035648346,2.218336820602417,1.1217817068099976;0.35579636693000793,1.0115522146224976,0.32303908467292786]
[1.2662906646728516,1.2213400602340698,-0.33224520087242126;1.1202421188354492,0.15436863899230957,1.5678839683532715;1.1520456075668335,1.2737826108932495,1.1858606338500977;1.815140962600708,1.7933462858200073,1.0257484912872314;0.5170494318008423,1.1651183366775513,0.4490219056606293;-0.8400453925132751,2.3452939987182617,1.1825886964797974;-0.42458000779151917,1.4379572868347168,-0.32235392928123474;-0.033839866518974304,1.1834604740142822,2.1552348136901855;1.6405675411224365,0.6703876256942749,1.3877841234207153;0.20895041525363922,1.2816965579986572,-0.26305168867111206;0.6753780841827393,0.8289581537246704,1.9295482635498047;0.8860557675361633,0.8262002468109131,0.7119130492210388;1.5037156343460083,-0.16981294751167297,0.4203774034976959;1.8465524911880493,0.4820747971534729,-0.5759554505348206;-0.5130191445350647,2.2200090885162354,1.1230159997940063;0.3553432524204254,1.0119901895523071,0.3222029507160187]
[1.2656952142715454,1.2240791320800781,-0.33422011137008667;1.1207581758499146,0.15206623077392578,1.5676060914993286;1.1523631811141968,1.272948980331421,1.1847491264343262;1.81533944606781,1.7941402196884155,1.0257484912872314;0.5183991193771362,1.165872573852539,0.44703707098960876;-0.8414149284362793,2.348707914352417,1.1846132278442383;-0.42684516310691833,1.437600016593933,-0.32355475425720215;-0.03649516776204109,1.1839765310287476,2.1560287475585938;1.6419569253921509,0.6704670190811157,1.3868314027786255;0.2068919837474823,1.2818156480789185,-0.26464709639549255;0.67351233959198,0.8282237648963928,1.9291512966156006;0.8868497014045715,0.8274109959602356,0.7107419967651367;1.5045889616012573,-0.17001639306545258,0.4198613464832306;1.847981572151184,0.48149919509887695,-0.5773051381111145;-0.5142894387245178,2.2216763496398926,1.124246597290039;0.3548966646194458,1.0124268531799316,0.32136932015419006]
[1.2650997638702393,1.2268182039260864,-0.3361950218677521;1.1212742328643799,0.149763822555542,1.5673282146453857;1.15268075466156,1.2721153497695923,1.1836376190185547;1.815537929534912,1.7949341535568237,1.0257484912872314;0.5197488069534302,1.1666268110275269,0.44504469633102417;-0.8427726626396179,2.3521218299865723,1.1866377592086792;-0.4291177988052368,1.4372427463531494,-0.3247557282447815;-0.03915347903966904,1.184492588043213,2.156822681427002;1.643369197845459,0.6705464124679565,1.3858786821365356;0.20483271777629852,1.2819347381591797,-0.26624488830566406;0.6716465950012207,0.8274893760681152,1.9287543296813965;0.8876436352729797,0.8286217451095581,0.7095709443092346;1.5054622888565063,-0.17021983861923218,0.41934528946876526;1.8494106531143188,0.480923593044281,-0.5786548256874084;-0.515559732913971,2.22334361076355,1.1254771947860718;0.3544500768184662,1.0128635168075562,0.32053568959236145]
[1.2645025253295898,1.2295655012130737,-0.33817586302757263;1.1217918395996094,0.14745450019836426,1.567049503326416;1.1529992818832397,1.271279215812683,1.1825227737426758;1.815737009048462,1.795730471611023,1.0257484912872314;0.5210833549499512,1.1673833131790161,0.44304394721984863;-0.8441264033317566,2.355545997619629,1.1886683702468872;-0.431400328874588,1.4368844032287598,-0.3259701132774353;-0.04182249307632446,1.1850101947784424,2.157618999481201;1.6448025703430176,0.6706260442733765,1.3849231004714966;0.2027672678232193,1.2820541858673096,-0.26784747838974;0.6697752475738525,0.826752781867981,1.9283561706542969;0.888439953327179,0.8298361301422119,0.7083963751792908;1.5063382387161255,-0.17042040824890137,0.41882768273353577;1.8508440256118774,0.4803462624549866,-0.5800060033798218;-0.5168338418006897,2.225015878677368,1.1267114877700806;0.3540021479129791,1.0133014917373657,0.31969955563545227]
[1.2639070749282837,1.232304573059082,-0.34015077352523804;1.1223078966140747,0.1451486200094223,1.5667716264724731;1.153316855430603,1.2704455852508545,1.1814112663269043;1.815935492515564,1.7965244054794312,1.0257484912872314;0.5224131941795349,1.168137550354004,0.44104233384132385;-0.8454760909080505,2.358959913253784,1.1906747817993164;-0.4336828887462616,1.436527132987976,-0.3271808624267578;-0.044486239552497864,1.1855262517929077,2.1584129333496094;1.6462316513061523,0.6707054376602173,1.3839703798294067;0.20070800185203552,1.2821732759475708,-0.2694452702999115;0.6679095029830933,0.8260183930397034,1.9279592037200928;0.8892338871955872,0.8310468792915344,0.7072253227233887;1.5072115659713745,-0.17061889171600342,0.41831162571907043;1.8522731065750122,0.4797706604003906,-0.5813358426094055;-0.5181041359901428,2.2266831398010254,1.1279420852661133;0.3535555601119995,1.0137381553649902,0.31886592507362366]
[1.2633116245269775,1.2350436449050903,-0.34212568402290344;1.12282395362854,0.14284124970436096,1.5664937496185303;1.1536344289779663,1.2696119546890259,1.1802997589111328;1.816133975982666,1.7973183393478394,1.0257484912872314;0.5237430334091187,1.1688917875289917,0.43903765082359314;-0.8468112945556641,2.3623738288879395,1.192659616470337;-0.43597081303596497,1.4361698627471924,-0.3283916115760803;-0.04715315252542496,1.186042308807373,2.1592068672180176;1.647660732269287,0.6707848310470581,1.383017659187317;0.19864873588085175,1.282292366027832,-0.271043062210083;0.666043758392334,0.8252840042114258,1.9275622367858887;0.8900278210639954,0.8322576284408569,0.7060434818267822;1.5080848932266235,-0.17081737518310547,0.4177955687046051;1.853702187538147,0.4791950583457947,-0.5826656818389893;-0.519374430179596,2.2283504009246826,1.129172682762146;0.3531089723110199,1.0141748189926147,0.31803229451179504]
[1.2627143859863281,1.2377909421920776,-0.344106525182724;1.1233415603637695,0.14052695035934448,1.5662150382995605;1.153952956199646,1.2687758207321167,1.179184913635254;1.8163330554962158,1.7981146574020386,1.0257484912872314;0.5250617861747742,1.169616460800171,0.4370184540748596;-0.8481451272964478,2.365797996520996,1.194650411605835;-0.4382709860801697,1.4358115196228027,-0.32960599660873413;-0.0498313307762146,1.1865599155426025,2.160003185272217;1.6490941047668457,0.670864462852478,1.3820620775222778;0.19657890498638153,1.282411813735962,-0.27264735102653503;0.6641724109649658,0.8245474100112915,1.927164077758789;0.8908241391181946,0.8334720134735107,0.7048490047454834;1.5089608430862427,-0.17101645469665527,0.4172735810279846;1.8551355600357056,0.47861772775650024,-0.583999514579773;-0.5206485390663147,2.230022668838501,1.1304069757461548;0.35266104340553284,1.0146127939224243,0.31719616055488586]
[1.262118935585022,1.240530014038086,-0.34607407450675964;1.1238576173782349,0.13821958005428314,1.5659371614456177;1.1542788743972778,1.267942190170288,1.1780734062194824;1.8165315389633179,1.7989085912704468,1.0257484912872314;0.5263717770576477,1.1703310012817383,0.43500378727912903;-0.849467396736145,2.3692119121551514,1.1966352462768555;-0.44057339429855347,1.435454249382019,-0.33081674575805664;-0.05250474438071251,1.1870759725570679,2.160797119140625;1.6505231857299805,0.6709438562393188,1.381109356880188;0.1945146769285202,1.2825546264648438,-0.27425506711006165;0.6623066663742065,0.8238130211830139,1.926767110824585;0.8916180729866028,0.8346827626228333,0.7036581039428711;1.5098341703414917,-0.1712140142917633,0.4167475998401642;1.8565646409988403,0.4780421257019043,-0.5853293538093567;-0.5219188332557678,2.231689929962158,1.1316375732421875;0.3522144556045532,1.0150494575500488,0.31636252999305725]
[1.2615234851837158,1.2432690858840942,-0.34803906083106995;1.1243736743927002,0.13590745627880096,1.5656592845916748;1.1546361446380615,1.2671085596084595,1.176961898803711;1.81673002243042,1.799702525138855,1.0257484912872314;0.5276817679405212,1.1710455417633057,0.4329792559146881;-0.8507773876190186,2.3726258277893066,1.198620080947876;-0.44288119673728943,1.4350969791412354,-0.33202749490737915;-0.05518148094415665,1.1875920295715332,2.161591053009033;1.6519522666931152,0.6710232496261597,1.3801566362380981;0.19245044887065887,1.2827134132385254,-0.27586278319358826;0.6604409217834473,0.8230786323547363,1.9263701438903809;0.892412006855011,0.8358935117721558,0.7024672031402588;1.5107074975967407,-0.1714075356721878,0.41622161865234375;1.857993721961975,0.47746652364730835,-0.5866591930389404;-0.523189127445221,2.2333571910858154,1.1328681707382202;0.3517678678035736,1.0154861211776733,0.31552889943122864]
[1.2609262466430664,1.2460163831710815,-0.350009948015213;1.1248912811279297,0.13358817994594574,1.565380573272705;1.1549944877624512,1.2662724256515503,1.175847053527832;1.8169291019439697,1.8004988431930542,1.0257484912872314;0.528979480266571,1.171762228012085,0.4309483766555786;-0.8520913124084473,2.3760499954223633,1.200610876083374;-0.44520047307014465,1.4347386360168457,-0.33324867486953735;-0.057869307696819305,1.1881096363067627,2.1623873710632324;1.6533856391906738,0.6711028814315796,1.379201054573059;0.1903800219297409,1.2828726768493652,-0.2774753272533417;0.6585695743560791,0.822342038154602,1.9259719848632812;0.8932083249092102,0.8371078968048096,0.70127272605896;1.5115834474563599,-0.17160163819789886,0.41569405794143677;1.8594270944595337,0.4768891930580139,-0.5879930257797241;-0.5244632363319397,2.235029458999634,1.134102463722229;0.35131993889808655,1.015924096107483,0.31469276547431946]
[1.2603307962417603,1.2487554550170898,-0.3519749343395233;1.125407338142395,0.13127584755420685,1.5651026964187622;1.1553517580032349,1.2654387950897217,1.1747355461120605;1.8171275854110718,1.8012927770614624,1.0257484912872314;0.5302696228027344,1.1724767684936523,0.4289139211177826;-0.8533868193626404,2.3794639110565186,1.2025957107543945;-0.4475226104259491,1.434381365776062,-0.33446934819221497;-0.060552243143320084,1.188625693321228,2.1631813049316406;1.6548147201538086,0.6711822748184204,1.3782483339309692;0.18831510841846466,1.2830314636230469,-0.2790830433368683;0.6567038297653198,0.8216076493263245,1.9255750179290771;0.8940022587776184,0.8383186459541321,0.7000818252563477;1.5124567747116089,-0.17179515957832336,0.41516807675361633;1.8608561754226685,0.47631359100341797,-0.5893228650093079;-0.5257335305213928,2.236696720123291,1.1353330612182617;0.35087335109710693,1.0163607597351074,0.3138650953769684]
[1.259735345840454,1.2514945268630981,-0.3539399206638336;1.1259233951568604,0.12896351516246796,1.5648248195648193;1.1557090282440186,1.264605164527893,1.173624038696289;1.8173260688781738,1.8020867109298706,1.0257484912872314;0.5315597653388977,1.1731913089752197,0.4268794655799866;-0.8546769618988037,2.382877826690674,1.204580545425415;-0.44984859228134155,1.4340240955352783,-0.3356900215148926;-0.06323818862438202,1.1891417503356934,2.163975238800049;1.6562438011169434,0.6712616682052612,1.3772956132888794;0.18624591827392578,1.2831902503967285,-0.2806907594203949;0.6548380851745605,0.8208844661712646,1.925178050994873;0.8947961926460266,0.8395293951034546,0.6988909244537354;1.513330101966858,-0.17198868095874786,0.4146420955657959;1.8622852563858032,0.475737988948822,-0.5906527042388916;-0.527003824710846,2.2383639812469482,1.1365636587142944;0.3504267632961273,1.016797423362732,0.3130413889884949]
[1.2591381072998047,1.2542418241500854,-0.3559108078479767;1.1264410018920898,0.12663966417312622,1.5645461082458496;1.1560673713684082,1.2637690305709839,1.1725091934204102;1.8175251483917236,1.8028830289840698,1.0257484912872314;0.5328387022018433,1.173907995223999,0.4248291850090027;-0.8559686541557312,2.3863019943237305,1.206571340560913;-0.45218777656555176,1.4336657524108887,-0.3369143605232239;-0.06593519449234009,1.1896593570709229,2.164771556854248;1.657677173614502,0.6713324785232544,1.3763400316238403;0.18417051434516907,1.2833495140075684,-0.28231242299079895;0.6529667377471924,0.8201677799224854,1.9247798919677734;0.8955925107002258,0.8407437801361084,0.6976964473724365;1.514206051826477,-0.17218005657196045,0.4141145348548889;1.8637186288833618,0.47515183687210083,-0.5919865369796753;-0.5282779335975647,2.2400362491607666,1.1377979516983032;0.34997883439064026,1.0172353982925415,0.3122152090072632]
[1.2585426568984985,1.2569808959960938,-0.357875794172287;1.1269570589065552,0.12432236969470978,1.5642682313919067;1.156424641609192,1.2629354000091553,1.1713976860046387;1.8177236318588257,1.803676962852478,1.0257484912872314;0.5341089963912964,1.1746050119400024,0.42278480529785156;-0.8572389483451843,2.3897159099578857,1.2085561752319336;-0.45452696084976196,1.433308482170105,-0.3381350338459015;-0.06862731277942657,1.1901754140853882,2.1655654907226562;1.6591062545776367,0.671392023563385,1.3753873109817505;0.1821013242006302,1.28350830078125,-0.28393006324768066;0.6511009931564331,0.819453239440918,1.9243829250335693;0.896386444568634,0.8419545292854309,0.6965055465698242;1.515079379081726,-0.1723686158657074,0.4135885536670685;1.8651477098464966,0.4745663106441498,-0.593316376209259;-0.5295482277870178,2.241703510284424,1.139028549194336;0.34953224658966064,1.017672061920166,0.3113915026187897]
[1.2579121589660645,1.259719967842102,-0.3598407804965973;1.1274731159210205,0.12200507521629333,1.5639903545379639;1.1567819118499756,1.2621017694473267,1.1702861785888672;1.8179221153259277,1.8044708967208862,1.0257484912872314;0.5353792905807495,1.1752798557281494,0.4207339882850647;-0.8585092425346375,2.393129825592041,1.210541009902954;-0.4568691849708557,1.4329512119293213,-0.3393557071685791;-0.07132215797901154,1.1906914710998535,2.1663594245910645;1.6605353355407715,0.6714515686035156,1.3744345903396606;0.1800321340560913,1.2836670875549316,-0.2855477035045624;0.6492352485656738,0.8187386989593506,1.9239859580993652;0.8971803784370422,0.8431652784347534,0.6953146457672119;1.515952706336975,-0.17255717515945435,0.41306257247924805;1.8665767908096313,0.47398078441619873,-0.5946462154388428;-0.530818521976471,2.243370771408081,1.1402591466903687;0.34908565878868103,1.0181087255477905,0.31056779623031616]
[1.257275104522705,1.2624672651290894,-0.36181166768074036;1.12799072265625,0.11967910826206207,1.5637116432189941;1.1571402549743652,1.2612656354904175,1.1691713333129883;1.8181211948394775,1.8052672147750854,1.0257484912872314;0.5366442799568176,1.1759567260742188,0.4186735153198242;-0.8597820401191711,2.3965539932250977,1.2125318050384521;-0.4592282772064209,1.4325928688049316,-0.3405803442001343;-0.07402762025594711,1.191209077835083,2.1671557426452637;1.66196870803833,0.6715112924575806,1.3734790086746216;0.17795638740062714,1.2838263511657715,-0.2871702015399933;0.6473639011383057,0.8180220127105713,1.9235877990722656;0.8979766964912415,0.8443796634674072,0.6941201686859131;1.5168286561965942,-0.17274630069732666,0.41253501176834106;1.86801016330719,0.4733934998512268,-0.5959800481796265;-0.5320926308631897,2.2450430393218994,1.1414934396743774;0.34863772988319397,1.0185467004776,0.3097416162490845]
[1.2566399574279785,1.2652063369750977,-0.36377665400505066;1.1285067796707153,0.11735933274030685,1.5634337663650513;1.157497525215149,1.2604320049285889,1.1680598258972168;1.8183196783065796,1.8060611486434937,1.0257484912872314;0.5378947257995605,1.1766315698623657,0.416617751121521;-0.8610324859619141,2.399967908859253,1.2145166397094727;-0.46158111095428467,1.432235598564148,-0.341810941696167;-0.07672762125730515,1.1917251348495483,2.167949676513672;1.6633977890014648,0.6715708374977112,1.3725262880325317;0.17588235437870026,1.2839851379394531,-0.288787841796875;0.6454981565475464,0.8173074722290039,1.9231908321380615;0.8987706303596497,0.8455904126167297,0.6929292678833008;1.5177019834518433,-0.1729348599910736,0.41200903058052063;1.8694392442703247,0.47280797362327576,-0.5973098874092102;-0.5333629250526428,2.2467103004455566,1.1427240371704102;0.348193496465683,1.0189833641052246,0.30891790986061096]
[1.256004810333252,1.267945408821106,-0.36574164032936096;1.1290228366851807,0.11503905057907104,1.5631558895111084;1.1578547954559326,1.2595983743667603,1.1669483184814453;1.8185181617736816,1.8068550825119019,1.0257484912872314;0.5391451716423035,1.1773064136505127,0.41455352306365967;-0.862282931804657,2.403381824493408,1.2165014743804932;-0.4639430642127991,1.4318783283233643,-0.3430415391921997;-0.07943028956651688,1.1922411918640137,2.16874361038208;1.6648268699645996,0.6716303825378418,1.371573567390442;0.17380820214748383,1.2841439247131348,-0.29040586948394775;0.6436324119567871,0.8165929317474365,1.9227938652038574;0.8995645642280579,0.8468011617660522,0.6917383670806885;1.5185753107070923,-0.17311924695968628,0.41147831082344055;1.8708683252334595,0.4722224473953247,-0.598639726638794;-0.534633219242096,2.248377561569214,1.1439546346664429;0.34775683283805847,1.0194200277328491,0.30809420347213745]
[1.2553677558898926,1.2706927061080933,-0.36771252751350403;1.1295404434204102,0.11270982027053833,1.5628771781921387;1.1582131385803223,1.258762240409851,1.1658334732055664;1.8187172412872314,1.807651400566101,1.0257484912872314;0.5403974056243896,1.177983283996582,0.4124830961227417;-0.8635371327400208,2.406805992126465,1.2184922695159912;-0.46631360054016113,1.4315199851989746,-0.3442758321762085;-0.08214370161294937,1.1927587985992432,2.1695399284362793;1.6662602424621582,0.6716901063919067,1.3706179857254028;0.17172782123088837,1.2843031883239746,-0.29203832149505615;0.641761064529419,0.8158762454986572,1.9223957061767578;0.9003608822822571,0.848015546798706,0.6905438899993896;1.5194512605667114,-0.17330339550971985,0.4109407961368561;1.872301697731018,0.4716351628303528,-0.5999735593795776;-0.5359073281288147,2.2500498294830322,1.1451889276504517;0.3473188579082489,1.0198580026626587,0.30726802349090576]
[1.254732608795166,1.2734317779541016,-0.36967751383781433;1.1300565004348755,0.11038756370544434,1.5625993013381958;1.158570408821106,1.2579286098480225,1.164721965789795;1.8189157247543335,1.8084453344345093,1.0257484912872314;0.5416280031204224,1.178658127784729,0.41041460633277893;-0.8647741675376892,2.410175085067749,1.2204771041870117;-0.46868547797203064,1.431162714958191,-0.3455064296722412;-0.08485162258148193,1.1932748556137085,2.1703338623046875;1.667689323425293,0.6717496514320374,1.369665265083313;0.16965366899967194,1.2844619750976562,-0.29366588592529297;0.6398953199386597,0.8151617050170898,1.9219987392425537;0.9011548161506653,0.8492262959480286,0.6893529891967773;1.5203245878219604,-0.17348699271678925,0.41040489077568054;1.8737307786941528,0.47104963660240173,-0.6013033986091614;-0.5371781587600708,2.2517170906066895,1.1464195251464844;0.3468821942806244,1.0202946662902832,0.30644431710243225]
[1.2540974617004395,1.2761708498001099,-0.37164250016212463;1.1305725574493408,0.1080639436841011,1.562321424484253;1.1589276790618896,1.2570949792861938,1.1636104583740234;1.8191142082214355,1.8092392683029175,1.0257484912872314;0.5428586006164551,1.179332971572876,0.4083404541015625;-0.8660047650337219,2.4135096073150635,1.2224619388580322;-0.4710589647293091,1.4308054447174072,-0.3467370271682739;-0.08756212145090103,1.1938213109970093,2.1711277961730957;1.6691184043884277,0.671809196472168,1.3687125444412231;0.1675795167684555,1.284620761871338,-0.2952934503555298;0.6380295753479004,0.8144471645355225,1.9216017723083496;0.9019487500190735,0.8504370450973511,0.688162088394165;1.5211979150772095,-0.17367058992385864,0.409868985414505;1.8751598596572876,0.4704641103744507,-0.6026332378387451;-0.5384683012962341,2.2533843517303467,1.147650122642517;0.3464455306529999,1.0207313299179077,0.30562061071395874]
[1.25346040725708,1.2789181470870972,-0.3736133873462677;1.1310901641845703,0.10573222488164902,1.5620427131652832;1.1592860221862793,1.2562588453292847,1.1624956130981445;1.8193132877349854,1.8100355863571167,1.0257484912872314;0.5440928936004639,1.1800098419189453,0.40626007318496704;-0.8672390580177307,2.4168541431427,1.2244527339935303;-0.47344791889190674,1.430452585220337,-0.3479713201522827;-0.09028331935405731,1.1943787336349487,2.171924114227295;1.6705517768859863,0.6718689203262329,1.367756962776184;0.16549913585186005,1.2847800254821777,-0.2969259023666382;0.6361582279205322,0.8137304782867432,1.92120361328125;0.9027450680732727,0.8516514301300049,0.6869676113128662;1.5220738649368286,-0.1738547384738922,0.40933147072792053;1.8765932321548462,0.46987682580947876,-0.6039670705795288;-0.5397623181343079,2.255056619644165,1.1488844156265259;0.3460075557231903,1.0211693048477173,0.30479443073272705]
[1.2528252601623535,1.2816572189331055,-0.375578373670578;1.1316062211990356,0.10340748727321625,1.5617648363113403;1.159643292427063,1.255425214767456,1.161384105682373;1.8195117712020874,1.810829520225525,1.0257484912872314;0.5453121066093445,1.1806572675704956,0.4041821360588074;-0.8684617877006531,2.4201886653900146,1.2264375686645508;-0.47583216428756714,1.4301350116729736,-0.34920191764831543;-0.09299908578395844,1.1949344873428345,2.172718048095703;1.671980857849121,0.6719284653663635,1.3668042421340942;0.1634208858013153,1.2849388122558594,-0.298553466796875;0.634292483329773,0.8130159378051758,1.920806646347046;0.9035390019416809,0.8528621792793274,0.6857767105102539;1.5229471921920776,-0.17403341829776764,0.408795565366745;1.878022313117981,0.4692912995815277,-0.6052969098091125;-0.5410524606704712,2.2567238807678223,1.1501150131225586;0.3455708920955658,1.0216059684753418,0.30397072434425354]
[1.252190113067627,1.2843962907791138,-0.3775433599948883;1.132122278213501,0.10108029842376709,1.5614869594573975;1.1600005626678467,1.2545915842056274,1.1602725982666016;1.8197102546691895,1.811623454093933,1.0257484912872314;0.546522855758667,1.1812924146652222,0.40209805965423584;-0.8696725368499756,2.423523187637329,1.2284224033355713;-0.47822389006614685,1.4298174381256104,-0.3504377007484436;-0.09571760892868042,1.1954902410507202,2.1735119819641113;1.6734099388122559,0.6719880104064941,1.3658515214920044;0.16134177148342133,1.285097599029541,-0.30018195509910583;0.6324443817138672,0.8123013973236084,1.9204096794128418;0.9043329358100891,0.8540729284286499,0.6845858097076416;1.5238205194473267,-0.17421205341815948,0.40825966000556946;1.8794513940811157,0.46870577335357666,-0.6066267490386963;-0.5423426032066345,2.2583911418914795,1.1513456106185913;0.3451342284679413,1.0220426321029663,0.30315321683883667]
[1.2515530586242676,1.287143588066101,-0.37951424717903137;1.1326398849487305,0.09874609112739563,1.5612082481384277;1.1603589057922363,1.2537554502487183,1.1591577529907227;1.8199093341827393,1.8124197721481323,1.0257484912872314;0.5477372407913208,1.1819294691085815,0.4000077247619629;-0.8708869218826294,2.426867723464966,1.2304131984710693;-0.4806262254714966,1.4294989109039307,-0.3516819477081299;-0.09844684600830078,1.1960476636886597,2.1743083000183105;1.6748433113098145,0.6720477342605591,1.3648959398269653;0.15925641357898712,1.2852568626403809,-0.3018243610858917;0.630592942237854,0.8115847110748291,1.9200115203857422;0.9051292538642883,0.8552873134613037,0.6833913326263428;1.5246964693069458,-0.1743912249803543,0.407722145318985;1.8808847665786743,0.46811848878860474,-0.60796058177948;-0.5436366200447083,2.260063409805298,1.1525799036026;0.3446962535381317,1.0224806070327759,0.30233699083328247]
